"DLC2 Necronomicon/KEY_LA_FOURTH_SCENE4-1"	"0x00000000"	"[null]"	"9"	"Decades won't be enough to uncover their secrets. For now, I'm certain of two things:"	"就算再花几十年的时间也无法揭开它们的秘密。现在，我可以肯定两件事："	"Les décennies ne suffiront pas pour découvrir leurs secrets. Pour l'instant, deux choses me paraissent évidentes :"	"Nicht einmal Jahrzehnte würden ausreichen, um ihre Geheimnisse zu lüften. Fürs Erste bin ich von zwei Dingen überzeugt:"	"Non ci basterà qualche misero decennio per scoprire i loro segreti. Ma per ora ho due certezze:"	"Miną dziesięciolecia, zanim odkryjemy ich sekrety. Na razie mam pewność co do dwóch kwestii:"	"Десятилетий не хватит, чтобы открыть все секреты. Сейчас я уверена в двух вещах:"	"Las décadas no fueron suficientes para descubrir sus secretos. Por ahora, solo tengo claras dos cosas:"	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FOURTH_SCENE4-1"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FOURTH_SCENE4-2"	"0x00000000"	"[null]"	"9"	"the ancients were biologically different from humans and they had defeated the Pandorans before."	"一、远古族在生物学上与现代人类不同。二、他们曾经打败过潘多拉体。"	"les Anciens étaient biologiquement différents des humains et ils avaient déjà vaincu les Pandoriens."	"Die Uralten unterschieden sich biologisch von uns Menschen und sie hatten die Pandoraner schon einmal besiegt."	"gli Antichi erano diversi dagli umani a livello biologico e hanno sconfitto i Pandora."	"Pradawni różnili się pod względem biologicznym od ludzi i udało im się pokonać Pandoran."	"Древние отличались от людей биологически, и они раньше уже побеждали Пандоранов."	"los antiguos eran biológicamente diferentes a los humanos, y ya habían derrotado antes a los pandorianos."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FOURTH_SCENE4-2"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FOURTH_SCENE4-3"	"0x00000000"	"[null]"	"9"	"One question remains, though... where does humanity stand in all this?"	"不过，还有一个问题……人类在这之中处于什么位置？"	"Mais il reste une question... où est l'humanité dans tout cela ?"	"Eine Frage bleibt jedoch ... welchen Platz nimmt die Menschheit bei all dem ein?"	"Mi rimane solo una domanda... Qual è il ruolo dell'umanità in questo scenario?"	"Pozostaje tylko pytanie... Gdzie jest miejsce dla ludzkości w tym wszystkim?"	"Хотя остается один вопрос... какое место занимает человечество в этом всем?"	"No obstante, sigue habiendo una pregunta... ¿Qué pinta la humanidad en todo esto?"	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FOURTH_SCENE4-3"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE1-1"	"0x00000000"	"[null]"	"9"	"It has taken us decades."	"我们花了几十年的时间。"	"Il nous a fallu des dizaines d'années."	"Es hat uns Jahrzehnte gekostet."	"Ci sono voluti decenni per capirlo."	"Zajęło nam to całe dekady."	"Ответ на этот вопрос займет десятилетия."	"Nos ha llevado décadas."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE1-1"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE1-2"	"0x00000000"	"[null]"	"9"	"Randolph's grandfather wasn’t the first to look into this ancient civilization."	"伦道夫的祖父并不是第一个研究这个远古文明的人。"	"Le grand-père de Randolph a été le premier à se pencher sur cette ancienne civilisation."	"Randolphs Großvater war nicht der Erste, der diese uralte Zivilisation studierte."	"Il nonno di Randolph non è stato il primo a studiare questa civiltà antica."	"Dziadek Randolpha nie był pierwszą osobą, która zainteresowała się tą pradawną cywilizacją."	"Дед Рэндольфа не первый изучал древнюю цивилизацию."	"El abuelo de Randolph no fue el primero en investigar esta civilización antigua."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE1-2"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE1-3"	"0x00000000"	"[null]"	"9"	"For centuries humanity has delved into the past, following myths in the hopes of obtaining knowledge."	"几个世纪以来，人类一直在探索过去，追寻神话，希望获得知识。"	"Pendant des siècles, l'humanité a plongé dans le passé, suivant des mythes dans l'espoir d'obtenir des connaissances."	"Über Jahrhunderte hat sich die Menschheit mit der Vergangenheit befasst und Mythen verfolgt, in der Hoffnung, Wissen zu erlangen."	"Per secoli l'umanità ha scavato a fondo nel passato, studiando miti nella speranza di ottenere una forma di conoscenza più alta."	"Od stuleci ludzkość starała się poznać przeszłość, badając mity z nadzieją na zdobycie wiedzy."	"Веками человечество проникало в тайны прошлого, следуя за мифами в надежде получить знания."	"Durante siglos, la humanidad ha indagado en el pasado, siguiendo mitos con la esperanza de obtener conocimiento."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE1-3"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE1-4"	"0x00000000"	"[null]"	"9"	"Now with your help, I have finally discovered the truth."	"如今在你的帮助下，我终于发现了真相。"	"Maintenant avec votre aide, j'ai enfin découvert la vérité."	"Mit deiner Hilfe konnte ich nun endlich die Wahrheit herausfinden."	"Ora ho scoperto la verità, grazie al tuo aiuto."	"Teraz dzięki twojej pomocy wreszcie udało mi się odkryć prawdę."	"А теперь с твоей помощью я наконец раскрыла правду."	"Ahora, gracias a tu ayuda, por fin he descubierto la verdad."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE1-4"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE2-1"	"0x00000000"	"[null]"	"9"	"It’s still unclear how the ancients appeared."	"但仍不清楚远古族是如何出现的。"	"Nous ne savons toujours pas comment les Anciens sont apparus."	"Es ist immer noch unklar, woher die Uralten kommen."	"Non è chiaro come gli Antichi siano comparsi."	"Wciąż nie wiemy, skąd wzięli się Pradawni."	"Хотя до сих пор неизвестно, как появились Древние."	"Sigue sin estar claro cómo aparecieron los antiguos."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE2-1"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE2-2"	"0x00000000"	"[null]"	"9"	"Maybe they evolved like us, or they arrived here from elsewhere in the galaxy."	"也许他们像我们一样进化了，或者是从银河系的其他地方来到的这里。"	"Ils ont peut-être évolué comme nous, ou bien ils sont arrivés ici d'ailleurs dans la galaxie."	"Vielleicht durchliefen sie wie wir eine Evolution oder sie kamen aus einem anderen Teil der Galaxie."	"Forse si sono evoluti, proprio come noi, o sono giunti qui da un angolo della galassia."	"Może wyewoluowali jak my, a może przybyli z innego miejsca w galaktyce."	"Может, они эволюционировали как мы или прибыли из другой галактики."	"Puede que evolucionaran, como nosotros, o tal vez llegaran de algún otro lugar de la galaxia."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE2-2"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE2-3"	"0x00000000"	"[null]"	"9"	"What I now know with absolute certainty is that for millennia Earth was theirs."	"现在可以确定的是，地球曾经由他们统治了上千年。"	"Ce que je sais avec certitude, c'est que pendant des millénaires, la Terre était leur planète."	"Was ich mit absoluter Sicherheit weiß, ist, dass die Erde für viele Jahrtausende ihnen gehörte."	"Ho solo una certezza: per millenni hanno detenuto il controllo della Terra."	"Mam jednak teraz absolutną pewność, że przez tysiąclecia Ziemia należała do nich."	"Но в чем я совершенно точно уверена, так это в том, что тысячелетиями Земля принадлежала им."	"Lo que ahora sé con absoluta certeza es que la Tierra fue suya durante milenios."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE2-3"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE3-1"	"0x00000000"	"[null]"	"9"	"They constructed large cities and massive factories,"	"他们建造了大型城市、巨型工厂，"	"Ils ont construit de grandes villes et d'immenses usines"	"Sie bauten große Städte und riesige Fabriken,"	"Hanno costruito grandi città, fabbriche immense"	"Budowali duże miasta i potężne fabryki,"	"Они построили большие города и огромные фабрики,"	"Construyeron grandes ciudades y fábricas enormes,"	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE3-1"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE3-2"	"0x00000000"	"[null]"	"9"	"refineries to provide them with advanced technology and endless energy -"	"还有众多的精炼厂，为他们提供先进的技术和无穷无尽的能源——"	"et raffineries pour leur fournir des technologies avancées et de l'énergie infinie –"	"Raffinerien, die sie mit fortschrittlicher Technologie und unerschöpflicher Energie versorgten –"	"e raffinerie che fornissero loro una tecnologia avanzata ed energia infinita..."	"rafinerie, które umożliwiały im korzystanie z zaawansowanej technologii i nieskończonych źródeł energii."	"очистные сооружения, которые обеспечили их продвинутыми технологиями и нескончаемой энергией –"	"refinerías con las que crear tecnología avanzada y energía infinita..."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE3-2"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE3-3"	"0x00000000"	"[null]"	"9"	"things humanity has dreamed about. But even that didn’t save them from invasion."	"这些都是人类梦寐以求的东西。但即使这样，也没能让他们免遭入侵。"	"ce dont l'humanité rêvait. Mais même ça ne les a pas sauvés de l'invasion."	"Dinge, von denen die Menschheit immer geträumt hat. Doch selbst das hat sie nicht vor einer Invasion bewahrt."	"avevano tutto ciò che l'umanità ha solo sognato. Ma nemmeno tutto questo li ha salvati dall'invasione."	"To coś, o czym ludzkość marzyła. Ale nawet to nie uratowało ich przed inwazją."	"все, о чем мечтало человечество. Но даже это не спало их от проникновения паразитов."	"cosas con las que la humanidad solo puede soñar. Sin embargo, eso no fue suficiente para evitar una invasión."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE3-3"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE4-1"	"0x00000000"	"[null]"	"9"	"It started as it did with us."	"入侵的开端就和我们曾经面临的情况一样。"	"Ça a commencé comme pour nous."	"Es begann wie mit uns."	"È iniziato tutto allo stesso modo."	"Wszystko zaczęło się tak, jak w naszym przypadku."	"Оно началось так же, как и с нами."	"Una que empezó igual que la nuestra."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE4-1"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE4-2"	"0x00000000"	"[null]"	"9"	"A new virus that attacked the natural world, mutating everything it came in contact with."	"一种新型病毒大肆攻击自然界，接触到的一切都发生了异变。"	"Un nouveau virus qui a attaqué le monde naturel, faisant muter tout ce qui entrait en contact avec."	"Ein neuartiges Virus, das die natürliche Welt befiel, mutierte alles, mit dem es in Kontakt kam."	"Si è diffuso un nuovo virus che ha attaccato il mondo naturale, mutando tutto ciò con cui entrava in contatto."	"Nowy wirus zaatakował przyrodę i mutował wszystko, z czym się zetknął."	"Новый вирус, который атаковал мир природы, видоизменив все, с чем контактировал."	"Un nuevo virus atacó el mundo natural, mutando todo lo que tocaba."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE4-2"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE4-3"	"0x00000000"	"[null]"	"9"	"The mutated creatures methodically attacked every city, guided by the alien entity residing on Yuggoth."	"变异生物在犹格斯外星实体的指引下，有条不紊地攻击每一座城市。"	"Les créatures mutantes ont méthodiquement attaqué toutes les villes, guidées par l'entité extraterrestre résidant sur Yuggoth."	"Die mutierten Kreaturen haben, angeführt vom außerirdischen Yuggoth-Wesen, systematisch alle Städte angegriffen."	"Le creature mutate attaccavano le città in modo sistematico, guidate da un'entità aliena sita a Yuggoth."	"Zmutowane istoty metodycznie atakowały kolejne miasta pod kierownictwem obcej istoty znajdującej się na planecie Yuggoth."	"Мутировавшие существа методично нападали на каждый город, которыми управляла инопланетная сущность, проживающая на Югготе."	"Las criaturas mutadas atacaban de forma metódica todas las ciudades, guiadas por la entidad alienígena que reside en Yuggoth."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE4-3"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE4-4"	"0x00000000"	"[null]"	"9"	"By the time the ancients had made the connection, nine-tenths of their world had fallen."	"当远古族建起联系之时，十分之九的世界已经沦陷。"	"Quand les Anciens ont fait le rapport, neuf dixièmes de leur monde avaient été anéantis."	"Als die Uralten diese Verbindung herstellten, war ein Großteil ihrer Welt bereits gefallen."	"Quando gli Antichi capirono la situazione, solo un decimo del loro mondo era ancora salvo."	"Zanim Pradawni dostrzegli to powiązanie, 90% ich świata przepadło."	"К тому времени, как Древние установили связь, девять десятых мира пали."	"Cuanto los antiguos lograron completar la conexión, una gran parte del mundo había caído."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE4-4"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE5-1"	"0x00000000"	"[null]"	"9"	"That is when they devised the plan -"	"就在那时，他们想出了这个计划——"	"C'est à ce moment-là qu'ils ont élaboré ce plan –"	"Zu diesem Zeitpunkt entwickelten sie ihren Plan –"	"Per questo motivo idearono un piano..."	"To właśnie wtedy opracowali plan..."	"И вот когда они разработали план..."	"Es entonces cuando trazaron el plan..."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE5-1"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE5-2"	"0x00000000"	"[null]"	"9"	"a weapon of unimaginable proportions that, in one blow, would destroy the invader on a global scale -"	"一件超出想象的武器，仅凭一击就能摧毁全球范围的潘多拉入侵者——"	"une arme aux proportions inimaginables qui détruirait l'envahisseur d'un seul coup à l'échelle mondiale,"	"eine Waffe unvorstellbaren Ausmaßes, die den Eindringling mit einem Schlag global den Garaus machen würde –"	"crearono un'arma di proporzioni immense che avrebbe potuto uccidere l'invasore con un solo colpo, annientandolo su scala globale..."	"Stworzyli broń o niewyobrażalnych proporcjach, która jednym uderzeniem zniszczyłaby najeźdźców na całym świecie."	"оружие невероятных пропорций, которое могло одним выстрелом разрушить патоген в масштабе целой планеты..."	"un arma de proporciones inimaginables que, con un solo disparo, podría destruir al invasor a una escala global:"	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE5-2"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE5-3"	"0x00000000"	"[null]"	"9"	"a bioengineered virophage missile system."	"一个生物工程噬病毒体导弹系统。"	"un système biogénétique virophage de missiles."	"ein genmanipuliertes Virophage-Raketensystem."	"un sistema missilistico virofago creato con la bioingegneria."	"System pocisków przeciwwirusowych opracowany dzięki bioinżynierii."	"... биоинженерный ракетный комплекс вирофага."	"un sistema de misiles virófago creado con ingeniería genética."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE5-3"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE6-1"	"0x00000000"	"[null]"	"9"	"The records I translated say the weapon was completed."	"根据我翻译的记录显示，这件武器已经制造完成。"	"Les archives que j'ai traduites disaient que l'arme était terminée."	"Laut den Aufzeichnungen, die ich übersetzt habe, wurde die Waffe fertiggestellt."	"Le testimonianze che ho tradotto riportano che l'arma era stata completata."	"Według przetłumaczonych przeze mnie źródeł broń była gotowa."	"В переведенных мною записях говорится, что оружие было завершено."	"Los informes que he traducido dicen que lograron completar el arma."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE6-1"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE6-2"	"0x00000000"	"[null]"	"9"	"I suspect it was launched, but in doing so the ancients purged not only the Pandorans but themselves as well."	"我怀疑它已被发射出去了，但在武器起效的同时，他们不仅净化了潘多拉体，也净化了他们自己。"	"Je pense qu'elle a été lancée, mais en purgeant les Pandoriens, les Anciens ont également anéanti leur propre civilisation."	"Ich vermute, sie wurde gezündet, doch damit löschten die Uralten nicht nur die Pandoraner, sondern auch sich selbst aus."	"È possibile che sia stata lanciata, e che abbia eliminato sia i Pandora che gli Antichi stessi."	"Podejrzewam, że ją uruchomiono, ale w efekcie Pradawni zgładzili nie tylko Pandoran, lecz również samych siebie."	"Подозреваю, что его запустили, тем самым они очистили не только Пандоранов, но и себя в том числе."	"Sospecho que la dispararon, pero, al hacerlo, los ancianos no solo purgaron a los pandorianos, sino también a ellos mismos."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE6-2"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE6-3"	"0x00000000"	"[null]"	"9"	"I estimate that over ninety percent of all organic life on Earth was destroyed as a result."	"我估计地球上超过 90% 的有机生命都遭到了摧毁。"	"D'après mes estimations, plus de quatre-vingt-dix pour cent de la vie organique sur Terre a été détruite également."	"Ich schätze, dass dadurch über neunzig Prozent allen organischen Lebens auf der Erde vernichtet wurde."	"Ho anche calcolato che circa il 90% degli organismi viventi della Terra siano stati uccisi."	"Szacuję, że w efekcie na Ziemi zginęło ponad 90% organizmów żywych."	"По моим оценкам, в результате было уничтожено более девяноста процентов всей органической жизни на Земле."	"Estimo que más del noventa por ciento de toda la vida orgánica de la tierra acabó destruida."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE6-3"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE7-1"	"0x00000000"	"[null]"	"9"	"Now it is time for the Phoenix Project to pick up the pieces and take the fight to the Pandorans."	"现在，是时候让凤凰计划收拾残局，向潘多拉体开战了。"	"Il est maintenant temps que le Projet Phoenix ramasse les morceaux et affronte les Pandoriens."	"Jetzt wird es Zeit für das Phoenix-Projekt, die Ordnung wiederherzustellen und sich den Pandoranern zu stellen."	"È giunto il momento che il Progetto Phoenix riprenda in mano l'eredità degli Antichi e affronti i Pandora."	"Teraz pora, aby Projekt Phoenix połączył ze sobą fakty i podjął walkę z Pandoranami."	"А теперь настал черед Проект Феникс собрать все кусочки паззла и сразиться с Пандоранами."	"Ahora, es hora de que el Proyecto Fénix recoja los restos y se enfrente a los pandorianos."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE7-1"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE7-2"	"0x00000000"	"[null]"	"9"	"I’ve helped you unlock all the puzzles of the ancients."	"我已经帮你解开了远古族的所有谜题。"	"Je vous ai aidé à élucider tous les mystères des Anciens."	"Ich habe dir geholfen, alle Rätsel der Uralten zu lösen."	"Vi ho aiutato a risolvere gli enigmi degli Antichi."	"Pomogłam wam rozwiązać wszystkie zagadki Pradawnych."	"Я помогла вам решить все загадки Древних."	"Te he ayudado a desbloquear todos los puzles de los antiguos."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE7-2"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE7-3"	"0x00000000"	"[null]"	"9"	"If we use the virophage again,"	"如果我们要再次使用噬病毒体，"	"Si nous utilisons le virophage à nouveau,"	"Wenn wir den Virophagen erneut einsetzen,"	"Se useremo anche noi il virofago,"	"Jeżeli ponownie użyjemy broni przeciwwirusowej,"	"Если мы используем вирофаг снова,"	"Si usamos otra vez el virófago,"	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE7-3"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE7-4"	"0x00000000"	"[null]"	"9"	"it must be better targeted to avoid our own extinction along with the Pandorans."	"就必须精心调校目标，以免我们自己和潘多拉体一起毁灭。"	"il faudra optimiser le ciblage pour éviter notre propre extinction avec celle des Pandoriens."	"müssen wir sein Ziel besser einstellen, um uns nicht gemeinsam mit den Pandoranern auszulöschen."	"sarebbe meglio evitare l'estinzione della nostra specie, ed eliminare solo i Pandora."	"musimy wymierzyć ją lepiej, aby uniknąć wyginięcia razem z Pandoranami."	"то мы должны избежать вымирания собственного вида одновременно с Пандоранами."	"será mejor que apunte para evitar nuestra propia extinción junto con la de los pandorianos."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE7-4"	"0x00000000"
"DLC2 Necronomicon/KEY_LA_FIFTH_SCENE7-5"	"0x00000000"	"[null]"	"9"	"It’s a desperate solution, but a proven one. Good luck, Phoenix. See you on the other side."	"这是最后的破釜沉舟之计，但确实有效。祝你们好运，凤凰。我们另一世界再会。"	"C'est une solution désespérée, mais éprouvée. Bonne chance, Phoenix. On se revoit de l'autre côté."	"Es ist eine verzweifelte Lösung, aber sie hat sich bewährt. Viel Glück, Phoenix. Wir sehen uns auf der anderen Seite."	"È una soluzione disperata, ma è dimostrato che funzioni. Buona fortuna, Phoenix. Ci vediamo dall'altra parte."	"To desperackie rozwiązanie, ale sprawdzone. Życzę powodzenia. Do zobaczenia po drugiej stronie."	"Это безнадежное, но проверенное решение. Удачи, Феникс. Увидимся на той стороне."	"Es una solución desesperada, pero funcional. Buena suerte, Fénix. Nos vemos al otro lado."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_LA_FIFTH_SCENE7-5"	"0x00000000"
"DLC2 Necronomicon/KEY_AC_TOP_ORICHALCUM"	"0x00000000"	"[null]"	"9"	"ORICHALCUM - the golden-hued alloy of the Ancients. Extracted in Mines and processed in The Forge"	"奥利哈刚 - 远古族使用的金色合金"	"ORICHALQUE – l'alliage doré des Anciens"	"ORICHALCUM – die goldene Legierung der Uralten"	"ORICALCO - la lega di colore dorato degli Antichi"	"ORICHALCUM — stop o złotawym kolorze produkowany przez Pradawnych."	"ОРИХАЛК – сплав металла Древних золотого оттенка"	"ORICALO: la aleación dorada de los antiguos"	"[null]"	"9"	"0x000000000000000000000000"	"KEY_AC_TOP_ORICHALCUM"	"0x00000000"
"DLC2 Necronomicon/KEY_AC_TOP_LIVINGCRYSTAL"	"0x00000000"	"[null]"	"9"	"LIVING CRYSTAL - crystalline formations possessing enigmatic life-like properties. Extracted in Quarries and processed in The Lapidary"	"活体水晶 - 具有神秘类生命属性的晶体结构"	"CRISTAL VIVANT – formations cristallines dotées de propriétés énigmatiques qui paraissent vivantes"	"LEBENDKRISTALL – kristalline Formationen mit mysteriösen lebendigen Eigenschaften"	"CRISTALLO VIVO - formazioni cristalline con proprietà misteriose di natura organica"	"ŻYWY KRYSZTAŁ — tajemnicze formacje krystaliczne charakteryzujące się właściwościami typowymi dla organizmów żywych."	"ЖИВОЙ КРИСТАЛЛ – кристаллическое образование, обладающее загадочными свойствами как у живого существа"	"CRISTAL VIVIENTE: formaciones cristalinas poseedoras de unas propiedades enigmáticas similares a la posesión vida"	"[null]"	"9"	"0x000000000000000000000000"	"KEY_AC_TOP_LIVINGCRYSTAL"	"0x00000000"
"DLC2 Necronomicon/KEY_AC_TOP_PROTEANMUTANE"	"0x00000000"	"[null]"	"9"	"PROTEAN MUTANE - a powerful mutagenic gas agent. Extracted in Fields and processed in The Refinery"	"普罗透斯突变烷 - 一种强力突变气体"	"MUTANE PROTÉIFORME – un élément gazeux mutagène puissant"	"VERÄNDERLICHES MUTAN – ein mächtiges mutagenes Gas"	"MUTANO VOLATILE - un agente gassoso mutagenico molto potente"	"ZMIENNY MUTAN — bardzo silnie działający środek mutagenny w stanie gazowym."	"БЕЛКОВЫЙ МУТАГЕН – мощное мутагенное газовое вещество"	"MUTANO PROTEICO: un potente agente gaseoso mutagénico"	"[null]"	"9"	"0x000000000000000000000000"	"KEY_AC_TOP_PROTEANMUTANE"	"0x00000000"
"DLC2 Necronomicon/KEY_CHARACTERNAME_HELENALEWANDOWSKI"	"0x00000000"	"[null]"	"9"	"Dr. Helena Lewandowski"	"海伦娜·莱万多夫斯基博士"	"Dr Helena Lewandowski"	"Dr. Helena Lewandowski"	"Dott.ssa Helena Lewandowski"	"Dr Helena Lewandowska"	"Др. Хелена Левандовски"	"Dr. Helena Lewandowski"	"[null]"	"9"	"0x000000000000000000000000"	"KEY_CHARACTERNAME_HELENALEWANDOWSKI"	"0x00000000"
"DLC2 Necronomicon/KEY_OBJECTIVE_HELENA"	"0x00000000"	"[null]"	"9"	"DR. HELENA LEWANDOWSKI MUST SURVIVE"	"海伦娜·莱万多夫斯基博士必须存活"	"LE DR HELENA LEWANDOWSKI DOIT SURVIVRE"	"DR. HELENA LEWANDOWSKI MUSS ÜBERLEBEN"	"LA DOTT.SSA HELENA LEWANDOWSKI DEVE SOPRAVVIVERE"	"DR HELENA LEWANDOWSKA MUSI PRZEŻYĆ"	"ДР. ХЕЛЕНА ЛЕВАНДОВСКИ ДОЛЖНА ВЫЖИТЬ"	"LA DRA. HELENA LEWANDOWSKI DEBE SOBREVIVIR"	"[null]"	"9"	"0x000000000000000000000000"	"KEY_OBJECTIVE_HELENA"	"0x00000000"
"DLC2 Necronomicon/KEY_AC_CRYSTALSTACKS_NAME"	"0x00000000"	"[null]"	"9"	"LIVING CRYSTAL SUPERCHARGE"	"活体水晶超负荷"	"SUPERCHARGE DU CRISTAL VIVANT"	"LEBENDKRISTALL-ÜBERLADUNG"	"SUPERCARICA DEL CRISTALLO VIVO"	"SUPERDOŁADOWANIE ŻYWYM KRYSZTAŁEM"	"СУПЕРЗАРЯД ЖИВОГО КРИСТАЛЛА"	"CRISTAL VIVIENTE SOBRECARGADO"	"[null]"	"9"	"0x000000000000000000000000"	"KEY_AC_CRYSTALSTACKS_NAME"	"0x00000000"
"DLC2 Necronomicon/KEY_AC_CRYSTALSTACKS_DESCRIPTION"	"0x00000000"	"[null]"	"9"	"Each stack adds 5% damage to the creature's next attack."	"每叠加一层会使该生物的下次攻击伤害提高 5%。"	"Chaque cumul ajoute 5 % de dégâts à l'attaque suivante de la créature."	"Jeder Stapel fügt dem nächsten Angriff der Kreatur 5 % Schaden hinzu"	"Ogni cumulo dona il 5% di danni aggiuntivi all'attacco successivo della creatura."	"Każdy stos dodaje 5% obrażeń do następnego ataku istoty."	"Каждый стек добавляет 5% к следующей атаке существа."	"Cada acumulación añade un 5 % de daño al próximo ataque de la criatura."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_AC_CRYSTALSTACKS_DESCRIPTION"	"0x00000000"
"DLC2 Necronomicon/KEY_AC_SCYTHER_ABILITY_NAME"	"0x00000000"	"[null]"	"9"	"STRIKE"	"突袭"	"IMPACT"	"SCHLAG"	"COLPO"	"UDERZENIE"	"УДАР"	"ACOMETIDA"	"[null]"	"9"	"0x000000000000000000000000"	"KEY_AC_SCYTHER_ABILITY_NAME"	"0x00000000"
"DLC2 Necronomicon/KEY_AC_SCYTHER_ABILITY_DESCRIPTION"	"0x00000000"	"[null]"	"9"	"Perform a melee attack against an adjacent enemy"	"对一个相邻的敌人发动一次近战攻击"	"Attaquez un ennemi adjacent au corps à corps"	"Führe einen Nahkampfangriff gegen einen benachbarten Feind durch"	"Esegui un attacco in mischia contro un nemico adiacente"	"Wykonuje atak bronią białą na wrogu w sąsiednim polu."	"Выполните атаку в ближнем бою по врагу, который находится на смежной клетке"	"Realiza un ataque cuerpo a cuerpo contra un enemigo adyacente."	"[null]"	"9"	"0x000000000000000000000000"	"KEY_AC_SCYTHER_ABILITY_DESCRIPTION"	"0x00000000"
"DLC2 Necronomicon/KEY_AC_DEATHBELCH_NAME"	"0x00000000"	"[null]"	"9"	"TAR SHADOW"	"焦油阴影"	"OMBRE GOUDRONNÉE"	"TEERSCHATTEN"	"OMBRA DI CATRAME"	"SMOLISTY CIEŃ"	"СМОЛЯНАЯ ТЕНЬ"	"SOMBRA DE BREA"	"[null]"	"9"	"0x000000000000000000000000"	"KEY_AC_DEATHBELCH_NAME"	"0x00000000"
